feature_name,X,Y,Z,coord,val,strike,dip,gx,gy,gz,intrusion_contact_type,intrusion_side,intrusion_anisotropy
Tasmanian Basin,530032.915,5265399.639,172,,470,,,,,,,,
Tasmanian Basin,516890.053,5263134.163,429,,470,,,,,,,,
Tasmanian Basin,511978.433,5255266.35,709,,470,,,,,,,,
Tasmanian Basin,516984.809,5262124.174,439,,470,,,,,,,,
Tasmanian Basin,530275.286,5263404.629,196,,470,,,,,,,,
Tasmanian Basin,513905.67,5262888.66,291,,470,,,,,,,,
Tasmanian Basin,512012.776,5241467.937,284,,470,,,,,,,,
Tasmanian Basin,530505.475,5263364.629,210,,470,,,,,,,,
Tasmanian Basin,512699.295,5264119.661,305,,470,,,,,,,,
Tasmanian Basin,530010.105,5265546.141,172,,470,,,,,,,,
Tasmanian Basin,512576.402,5241484.941,321,,470,,,,,,,,
Tasmanian Basin,512197.108,5263877.661,305,,470,,,,,,,,
Tasmanian Basin,524146.221,5243594.577,84,,470,,,,,,,,
Tasmanian Basin,530984.719,5261274.12,297,,470,,,,,,,,
Tasmanian Basin,530129.588,5261940.123,215,,470,,,,,,,,
Tasmanian Basin,530139.961,5261267.62,199,,470,,,,,,,,
Tasmanian Basin,530963.635,5258917.596,159,,470,,,,,,,,
Tasmanian Basin,535675.656,5267091.128,34,,470,,,,,,,,
Tasmanian Basin,531032.47,5261421.121,297,,470,,,,,,,,
Tasmanian Basin,514506.109,5264758.664,409,,470,,,,,,,,
Tasmanian Basin,520609.184,5250811.058,590,,470,,,,,,,,
Tasmanian Basin,516690.738,5263266.161,488,,500,,,,,,,,
Tasmanian Basin,524817.409,5241631.545,54,,500,,,,,,,,
Tasmanian Basin,512774.72,5259864.069,232,,500,,,,,,,,
Tasmanian Basin,525931.64,5240931.536,84,,500,,,,,,,,
Tasmanian Basin,513034.045,5243430.968,400,,500,,,,,,,,
Tasmanian Basin,512119.403,5259502.927,249,,500,,,,,,,,
Tasmanian Basin,516226.361,5264268.156,461,,500,,,,,,,,
Tasmanian Basin,516229.642,5264200.656,459,,500,,,,,,,,
Tasmanian Basin,524131.685,5243052.07,82,,500,,,,,,,,
Tasmanian Basin,516736.641,5263104.266,483,,500,,,,,,,,
Tasmanian Basin,514278.201,5262738.16,399,,500,,,,,,,,
Tasmanian Basin,512997.731,5243274.965,399,,500,,,,,,,,
Tasmanian Basin,516276.767,5264159.656,477,,500,,,,,,,,
Tasmanian Basin,530050.538,5264413.134,236,,500,,,,,,,,
Tasmanian Basin,513056.937,5259990.827,233,,500,,,,,,,,
Tasmanian Basin,525019.272,5241307.538,56,,500,,,,,,,,
Tasmanian Basin,516620.052,5262881.665,477,,500,,,,,,,,
Tasmanian Basin,525909.453,5240977.036,82,,500,,,,,,,,
Tasmanian Basin,516715.899,5262288.065,481,,500,,,,,,,,
Tasmanian Basin,516763.894,5263447.159,488,,500,,,,,,,,
Tasmanian Basin,513001.514,5263041.66,355,,500,,,,,,,,
Tasmanian Basin,516575.047,5263719.655,481,,500,,,,,,,,
Tasmanian Basin,523204.097,5249696.069,260,,500,,,,,,,,
Tasmanian Basin,514145.983,5261994.661,395,,500,,,,,,,,
Tasmanian Basin,529590.245,5266297.65,225,,500,,,,,,,,
Tasmanian Basin,517091.754,5246584.066,481,,500,,,,,,,,
Tasmanian Basin,512027.608,5263580.66,372,,500,,,,,,,,
Tasmanian Basin,524895.907,5241591.544,53,,500,,,,,,,,
Tasmanian Basin,512318.452,5263901.661,376,,500,,,,,,,,
Tasmanian Basin,526118.947,5239823.535,69,,500,,,,,,,,
Tasmanian Basin,530892.318,5258597.093,213,,500,,,,,,,,
Tasmanian Basin,523689.35,5243955.081,116,,500,,,,,,,,
Tasmanian Basin,529741.474,5264911.136,218,,500,,,,,,,,
Tasmanian Basin,512636.004,5259849.719,244,,500,,,,,,,,
Tasmanian Basin,535500.594,5267120.129,58,,500,,,,,,,,
Tasmanian Basin,516287.552,5264857.657,490,,500,,,,,,,,
Tasmanian Basin,512953.917,5243118.462,389,,500,,,,,,,,
Tasmanian Basin,513814.076,5264192.162,446,,500,,,,,,,,
Tasmanian Basin,513047.371,5260088.886,242,,500,,,,,,,,
Tasmanian Basin,524305.326,5241903.053,32,,500,,,,,,,,
Tasmanian Basin,529055.267,5262083.622,283,,500,,,,,,,,
Tasmanian Basin,523713.475,5243928.081,117,,500,,,,,,,,
Tasmanian Basin,513850.826,5263113.16,354,,500,,,,,,,,
Tasmanian Basin,529951.849,5264023.132,212,,500,,,,,,,,
Tasmanian Basin,519790.777,5246770.062,572,,500,,,,,,,,
Tasmanian Basin,513992.482,5264516.664,460,,500,,,,,,,,
Tasmanian Basin,526037.511,5240585.033,81,,500,,,,,,,,
Tasmanian Basin,519563.434,5246798.562,557,,500,,,,,,,,
Tasmanian Basin,520412.904,5248256.563,627,,500,,,,,,,,
Tasmanian Basin,528550.635,5262083.12,229,,500,,,,,,,,
Tasmanian Basin,519615.808,5246265.561,530,,500,,,,,,,,
Tasmanian Basin,531080.321,5258674.592,220,,500,,,,,,,,
Tasmanian Basin,516774.019,5263507.659,494,,500,,,,,,,,
Tasmanian Basin,512796.245,5259988.436,227,,500,,,,,,,,
Tasmanian Basin,529514.569,5266921.157,217,,500,,,,,,,,
Tasmanian Basin,529170.577,5262804.622,306,,500,,,,,,,,
Tasmanian Basin,516273.333,5264827.157,495,,500,,,,,,,,
Tasmanian Basin,525584.334,5241329.539,76,,500,,,,,,,,
Tasmanian Basin,530033.16,5263537.629,266,,500,,,,,,,,
Tasmanian Basin,513596.92,5262843.66,383,,500,,,,,,,,
Tasmanian Basin,526003.258,5239553.535,49,,500,,,,,,,,
Tasmanian Basin,514346.326,5261793.162,390,,500,,,,,,,,
Tasmanian Basin,529163.515,5262647.622,289,,500,,,,,,,,
Tasmanian Basin,529998.352,5265172.138,241,,500,,,,,,,,
Tasmanian Basin,529955.223,5263898.131,211,,500,,,,,,,,
Tasmanian Basin,523561.973,5243321.075,52,,500,,,,,,,,
Tasmanian Basin,512093.095,5259462.269,248,,500,,,,,,,,
Tasmanian Basin,528973.391,5262117.622,270,,500,,,,,,,,
Tasmanian Basin,528196.816,5262631.617,206,,500,,,,,,,,
Tasmanian Basin,515587.174,5264830.16,416,,500,,,,,,,,
Tasmanian Basin,530950.506,5258500.091,210,,500,,,,,,,,
Tasmanian Basin,524594.664,5241753.549,47,,500,,,,,,,,
Tasmanian Basin,535549.218,5267001.628,71,,500,,,,,,,,
Tasmanian Basin,515050.236,5264937.663,429,,500,,,,,,,,
Tasmanian Basin,530155.349,5263540.63,264,,500,,,,,,,,
